id,name,episode,agent,start_time,end_time,kill,dead
3,enemy,6,aggressive,2022-11-18 13:31:18.901360,2022-11-18 13:32:01.189189,29.0,1
3,enemy,7,aimer,2022-11-18 13:32:01.224188,2022-11-18 13:32:14.093243,2.0,1
3,enemy,8,hider,2022-11-18 13:32:14.128234,2022-11-18 13:33:14.157495,40.0,0
3,enemy,9,runner,2022-11-18 13:33:14.190496,2022-11-18 13:33:25.789688,1.0,1
4,enemy,0,defensive,2022-11-18 13:33:25.823681,2022-11-18 13:34:25.825869,41.0,0
4,enemy,1,aggressive,2022-11-18 13:34:25.858411,2022-11-18 13:34:53.180718,10.0,1
4,enemy,2,aimer,2022-11-18 13:34:53.214721,2022-11-18 13:35:27.559056,13.0,1
4,enemy,3,hider,2022-11-18 13:35:27.588046,2022-11-18 13:35:37.994517,3.0,1
4,enemy,4,runner,2022-11-18 13:35:38.023518,2022-11-18 13:36:05.914956,18.0,1
4,enemy,5,defensive,2022-11-18 13:36:05.948950,2022-11-18 13:37:05.961513,54.0,0
4,enemy,6,aggressive,2022-11-18 13:37:05.995512,2022-11-18 13:38:06.026391,41.0,0
4,enemy,7,aimer,2022-11-18 13:38:06.063392,2022-11-18 13:38:33.702860,11.0,1
4,enemy,8,hider,2022-11-18 13:38:33.734863,2022-11-18 13:38:57.150599,8.0,1
4,enemy,9,runner,2022-11-18 13:38:57.185600,2022-11-18 13:39:06.204606,2.0,1
5,enemy,0,defensive,2022-11-18 13:39:06.234598,2022-11-18 13:40:06.240713,40.0,0
5,enemy,1,aggressive,2022-11-18 13:40:06.272713,2022-11-18 13:40:18.056904,3.0,1
5,enemy,2,aimer,2022-11-18 13:40:18.088904,2022-11-18 13:40:45.784914,10.0,1
5,enemy,3,hider,2022-11-18 13:40:45.817915,2022-11-18 13:41:06.831266,9.0,1
5,enemy,4,runner,2022-11-18 13:41:06.866268,2022-11-18 13:41:15.548027,1.0,1
5,enemy,5,defensive,2022-11-18 13:41:15.579026,2022-11-18 13:42:15.586136,51.0,0
5,enemy,6,aggressive,2022-11-18 13:42:15.619136,2022-11-18 13:43:15.631042,41.0,0
5,enemy,7,aimer,2022-11-18 13:43:15.664043,2022-11-18 13:43:35.341165,11.0,1
5,enemy,8,hider,2022-11-18 13:43:35.374165,2022-11-18 13:44:35.393262,3.0,0
5,enemy,9,runner,2022-11-18 13:44:35.426263,2022-11-18 13:45:00.056100,7.0,1
6,enemy,0,defensive,2022-11-18 13:45:00.090312,2022-11-18 13:46:00.115117,41.0,0
6,enemy,1,aggressive,2022-11-18 13:46:00.156144,2022-11-18 13:47:00.158185,33.0,0
6,enemy,2,aimer,2022-11-18 13:47:00.194188,2022-11-18 13:47:23.178561,8.0,1
6,enemy,3,hider,2022-11-18 13:47:23.210559,2022-11-18 13:47:40.758612,6.0,1
6,enemy,4,runner,2022-11-18 13:47:40.793612,2022-11-18 13:47:54.648626,7.0,1
6,enemy,5,defensive,2022-11-18 13:47:54.679627,2022-11-18 13:48:54.681817,48.0,0
6,enemy,6,aggressive,2022-11-18 13:48:54.717816,2022-11-18 13:49:54.729432,61.0,0
6,enemy,7,aimer,2022-11-18 13:49:54.764432,2022-11-18 13:50:20.789096,6.0,1
6,enemy,8,hider,2022-11-18 13:50:20.823097,2022-11-18 13:51:20.823217,0.0,0
6,enemy,9,runner,2022-11-18 13:51:20.856217,2022-11-18 13:51:48.469361,9.0,1
7,enemy,0,defensive,2022-11-18 13:51:48.501362,2022-11-18 13:52:48.509077,41.0,0
7,enemy,1,aggressive,2022-11-18 13:52:48.543078,2022-11-18 13:53:48.552661,41.0,0
7,enemy,2,aimer,2022-11-18 13:53:48.583659,2022-11-18 13:54:11.570471,11.0,1
7,enemy,3,hider,2022-11-18 13:54:11.601471,2022-11-18 13:54:48.354836,12.0,1
7,enemy,4,runner,2022-11-18 13:54:48.389831,2022-11-18 13:55:07.348880,2.0,1
7,enemy,5,defensive,2022-11-18 13:55:07.385880,2022-11-18 13:56:07.392792,41.0,0
7,enemy,6,aggressive,2022-11-18 13:56:07.430791,2022-11-18 13:57:07.440920,39.0,0
7,enemy,7,aimer,2022-11-18 13:57:07.473920,2022-11-18 13:57:45.029023,17.0,1
7,enemy,8,hider,2022-11-18 13:57:45.061024,2022-11-18 13:58:10.235547,7.0,1
7,enemy,9,runner,2022-11-18 13:58:10.268542,2022-11-18 13:58:16.957271,0.0,1
8,enemy,0,defensive,2022-11-18 13:58:16.985263,2022-11-18 13:59:16.997732,55.0,0
8,enemy,1,aggressive,2022-11-18 13:59:17.029733,2022-11-18 13:59:51.949843,10.0,1
8,enemy,2,aimer,2022-11-18 13:59:51.978842,2022-11-18 14:00:25.300776,14.0,1
8,enemy,3,hider,2022-11-18 14:00:25.335770,2022-11-18 14:00:51.588751,9.0,1
8,enemy,4,runner,2022-11-18 14:00:51.620744,2022-11-18 14:01:04.084976,1.0,1
8,enemy,5,defensive,2022-11-18 14:01:04.117977,2022-11-18 14:02:04.125387,56.0,0
8,enemy,6,aggressive,2022-11-18 14:02:04.159386,2022-11-18 14:03:04.171024,41.0,0
8,enemy,7,aimer,2022-11-18 14:03:04.217012,2022-11-18 14:03:16.551808,7.0,1
8,enemy,8,hider,2022-11-18 14:03:16.586807,2022-11-18 14:04:16.602909,0.0,0
8,enemy,9,runner,2022-11-18 14:04:16.634912,2022-11-18 14:04:50.682504,15.0,1
9,enemy,0,defensive,2022-11-18 14:04:50.716505,2022-11-18 14:05:50.726538,50.0,0
9,enemy,1,aggressive,2022-11-18 14:05:50.761534,2022-11-18 14:06:50.762037,40.0,0
9,enemy,2,aimer,2022-11-18 14:06:50.796036,2022-11-18 14:07:13.932373,8.0,1
9,enemy,3,hider,2022-11-18 14:07:13.963793,2022-11-18 14:07:49.742999,17.0,1
9,enemy,4,runner,2022-11-18 14:07:49.774999,2022-11-18 14:08:13.005957,10.0,1
9,enemy,5,defensive,2022-11-18 14:08:13.039950,2022-11-18 14:08:36.333983,10.0,1
9,enemy,6,aggressive,2022-11-18 14:08:36.362983,2022-11-18 14:09:36.367485,40.0,0
9,enemy,7,aimer,2022-11-18 14:09:36.407477,2022-11-18 14:09:59.895471,14.0,1
9,enemy,8,hider,2022-11-18 14:09:59.926462,2022-11-18 14:10:59.935420,3.0,0
9,enemy,9,runner,2022-11-18 14:10:59.965420,2022-11-18 14:11:25.628870,8.0,1
