id,name,episode,agent,start_time,end_time,kill,dead
3,enemy,9,runner,2022-11-18 13:32:52.539035,2022-11-18 13:33:34.786648,17.0,1
4,enemy,0,defensive,2022-11-18 13:33:34.819597,2022-11-18 13:34:34.826114,39.0,0
4,enemy,1,aggressive,2022-11-18 13:34:34.863110,2022-11-18 13:34:49.840935,7.0,1
4,enemy,2,aimer,2022-11-18 13:34:49.874935,2022-11-18 13:35:25.754053,17.0,1
4,enemy,3,hider,2022-11-18 13:35:25.793047,2022-11-18 13:36:25.808463,0.0,0
4,enemy,4,runner,2022-11-18 13:36:25.842461,2022-11-18 13:36:47.435295,10.0,1
4,enemy,5,defensive,2022-11-18 13:36:47.467295,2022-11-18 13:37:47.493668,41.0,0
4,enemy,6,aggressive,2022-11-18 13:37:47.531424,2022-11-18 13:38:47.559051,46.0,0
4,enemy,7,aimer,2022-11-18 13:38:47.591050,2022-11-18 13:39:13.978697,19.0,1
4,enemy,8,hider,2022-11-18 13:39:14.011693,2022-11-18 13:39:46.871976,11.0,1
4,enemy,9,runner,2022-11-18 13:39:46.902977,2022-11-18 13:40:13.616909,12.0,1
5,enemy,0,defensive,2022-11-18 13:40:13.649902,2022-11-18 13:41:13.675518,49.0,0
5,enemy,1,aggressive,2022-11-18 13:41:13.709526,2022-11-18 13:41:37.805061,10.0,1
5,enemy,2,aimer,2022-11-18 13:41:37.839060,2022-11-18 13:41:57.360600,6.0,1
5,enemy,3,hider,2022-11-18 13:41:57.393628,2022-11-18 13:42:19.917863,6.0,1
5,enemy,4,runner,2022-11-18 13:42:19.951835,2022-11-18 13:42:34.100004,2.0,1
5,enemy,5,defensive,2022-11-18 13:42:34.133004,2022-11-18 13:43:34.133158,41.0,0
5,enemy,6,aggressive,2022-11-18 13:43:34.165158,2022-11-18 13:44:34.170179,41.0,0
5,enemy,7,aimer,2022-11-18 13:44:34.202180,2022-11-18 13:44:55.482982,8.0,1
5,enemy,8,hider,2022-11-18 13:44:55.514975,2022-11-18 13:45:11.129212,3.0,1
5,enemy,9,runner,2022-11-18 13:45:11.161212,2022-11-18 13:45:34.780270,4.0,1
6,enemy,0,defensive,2022-11-18 13:45:34.812237,2022-11-18 13:46:34.831895,41.0,0
6,enemy,1,aggressive,2022-11-18 13:46:34.870893,2022-11-18 13:47:34.887603,41.0,0
6,enemy,2,aimer,2022-11-18 13:47:34.921603,2022-11-18 13:47:59.058632,8.0,1
6,enemy,3,hider,2022-11-18 13:47:59.090634,2022-11-18 13:48:11.208511,1.0,1
6,enemy,4,runner,2022-11-18 13:48:11.240502,2022-11-18 13:48:44.962816,14.0,1
6,enemy,5,defensive,2022-11-18 13:48:44.995816,2022-11-18 13:49:45.006852,40.0,0
6,enemy,6,aggressive,2022-11-18 13:49:45.041859,2022-11-18 13:50:45.048493,45.0,0
6,enemy,7,aimer,2022-11-18 13:50:45.112482,2022-11-18 13:51:13.224245,9.0,1
6,enemy,8,hider,2022-11-18 13:51:13.259220,2022-11-18 13:51:22.113350,1.0,1
6,enemy,9,runner,2022-11-18 13:51:22.166336,2022-11-18 13:51:38.214600,10.0,1
7,enemy,0,defensive,2022-11-18 13:51:38.249603,2022-11-18 13:52:38.262010,41.0,0
7,enemy,1,aggressive,2022-11-18 13:52:38.296040,2022-11-18 13:53:38.320015,46.0,0
7,enemy,2,aimer,2022-11-18 13:53:38.355663,2022-11-18 13:54:12.472038,16.0,1
7,enemy,3,hider,2022-11-18 13:54:12.506033,2022-11-18 13:54:39.174666,15.0,1
7,enemy,4,runner,2022-11-18 13:54:39.208666,2022-11-18 13:54:48.370828,0.0,1
7,enemy,5,defensive,2022-11-18 13:54:48.409829,2022-11-18 13:55:48.432192,41.0,0
7,enemy,6,aggressive,2022-11-18 13:55:48.464193,2022-11-18 13:56:48.466653,35.0,0
7,enemy,7,aimer,2022-11-18 13:56:48.502654,2022-11-18 13:57:22.569853,13.0,1
7,enemy,8,hider,2022-11-18 13:57:22.604856,2022-11-18 13:58:22.616521,3.0,0
7,enemy,9,runner,2022-11-18 13:58:22.653518,2022-11-18 13:59:04.969313,17.0,1
8,enemy,0,defensive,2022-11-18 13:59:05.005312,2022-11-18 14:00:05.015269,49.0,0
8,enemy,1,aggressive,2022-11-18 14:00:05.049271,2022-11-18 14:01:05.069496,40.0,0
8,enemy,2,aimer,2022-11-18 14:01:05.103494,2022-11-18 14:01:26.801456,7.0,1
8,enemy,3,hider,2022-11-18 14:01:26.833623,2022-11-18 14:02:06.011914,14.0,1
8,enemy,4,runner,2022-11-18 14:02:06.045905,2022-11-18 14:02:22.910452,5.0,1
8,enemy,5,defensive,2022-11-18 14:02:22.944454,2022-11-18 14:03:22.947243,41.0,0
8,enemy,6,aggressive,2022-11-18 14:03:22.980238,2022-11-18 14:03:43.750406,8.0,1
8,enemy,7,aimer,2022-11-18 14:03:43.781408,2022-11-18 14:04:20.608361,14.0,1
8,enemy,8,hider,2022-11-18 14:04:20.640353,2022-11-18 14:04:45.447342,6.0,1
8,enemy,9,runner,2022-11-18 14:04:45.478342,2022-11-18 14:04:53.811770,0.0,1
9,enemy,0,defensive,2022-11-18 14:04:53.844278,2022-11-18 14:05:53.847287,64.0,0
9,enemy,1,aggressive,2022-11-18 14:05:53.879284,2022-11-18 14:06:07.038103,1.0,1
9,enemy,2,aimer,2022-11-18 14:06:07.072101,2022-11-18 14:06:45.119123,18.0,1
9,enemy,3,hider,2022-11-18 14:06:45.150115,2022-11-18 14:07:18.333393,10.0,1
9,enemy,4,runner,2022-11-18 14:07:18.364392,2022-11-18 14:07:39.495325,5.0,1
9,enemy,5,defensive,2022-11-18 14:07:39.528320,2022-11-18 14:08:39.541778,41.0,0
9,enemy,6,aggressive,2022-11-18 14:08:39.573778,2022-11-18 14:09:39.587568,43.0,0
9,enemy,7,aimer,2022-11-18 14:09:39.619559,2022-11-18 14:10:21.457211,21.0,1
9,enemy,8,hider,2022-11-18 14:10:21.498212,2022-11-18 14:11:21.504492,0.0,0
9,enemy,9,runner,2022-11-18 14:11:21.535514,2022-11-18 14:11:37.444993,7.0,1
