id,name,episode,agent,start_time,end_time,kill,dead
2,enemy,7,aimer,2022-11-18 13:26:32.999367,2022-11-18 13:26:58.646900,9.0,1
2,enemy,8,hider,2022-11-18 13:26:58.681871,2022-11-18 13:27:58.692084,0.0,0
2,enemy,9,runner,2022-11-18 13:27:58.730086,2022-11-18 13:28:23.128052,12.0,1
3,enemy,0,defensive,2022-11-18 13:28:23.164051,2022-11-18 13:29:23.190545,45.0,0
3,enemy,1,aggressive,2022-11-18 13:29:23.224546,2022-11-18 13:30:23.232356,41.0,0
3,enemy,2,aimer,2022-11-18 13:30:23.261356,2022-11-18 13:30:49.775396,17.0,1
3,enemy,3,hider,2022-11-18 13:30:49.809390,2022-11-18 13:31:09.022877,5.0,1
3,enemy,4,runner,2022-11-18 13:31:09.057877,2022-11-18 13:31:52.001503,19.0,1
3,enemy,5,defensive,2022-11-18 13:31:52.038494,2022-11-18 13:32:52.044419,54.0,0
3,enemy,6,aggressive,2022-11-18 13:32:52.078419,2022-11-18 13:33:52.088355,41.0,0
3,enemy,7,aimer,2022-11-18 13:33:52.122355,2022-11-18 13:34:22.424991,18.0,1
3,enemy,8,hider,2022-11-18 13:34:22.457992,2022-11-18 13:35:22.465390,0.0,0
3,enemy,9,runner,2022-11-18 13:35:22.495392,2022-11-18 13:35:44.421363,14.0,1
4,enemy,0,defensive,2022-11-18 13:35:44.454362,2022-11-18 13:36:44.467227,41.0,0
4,enemy,1,aggressive,2022-11-18 13:36:44.503228,2022-11-18 13:37:44.140653,46.0,1
4,enemy,2,aimer,2022-11-18 13:37:44.176642,2022-11-18 13:38:09.969400,10.0,1
4,enemy,3,hider,2022-11-18 13:38:10.002401,2022-11-18 13:39:10.019218,0.0,0
4,enemy,4,runner,2022-11-18 13:39:10.051218,2022-11-18 13:39:42.818560,7.0,1
4,enemy,5,defensive,2022-11-18 13:39:42.851531,2022-11-18 13:40:11.828954,11.0,1
4,enemy,6,aggressive,2022-11-18 13:40:11.861962,2022-11-18 13:41:11.866180,50.0,0
4,enemy,7,aimer,2022-11-18 13:41:11.901182,2022-11-18 13:41:24.459354,2.0,1
4,enemy,8,hider,2022-11-18 13:41:24.495353,2022-11-18 13:41:33.660454,2.0,1
4,enemy,9,runner,2022-11-18 13:41:33.693334,2022-11-18 13:42:05.578187,8.0,1
5,enemy,0,defensive,2022-11-18 13:42:05.613182,2022-11-18 13:43:05.613357,62.0,0
5,enemy,1,aggressive,2022-11-18 13:43:05.649356,2022-11-18 13:43:24.358205,0.0,1
5,enemy,2,aimer,2022-11-18 13:43:24.392214,2022-11-18 13:43:53.618096,10.0,1
5,enemy,3,hider,2022-11-18 13:43:53.649242,2022-11-18 13:44:53.667897,0.0,0
5,enemy,4,runner,2022-11-18 13:44:53.701896,2022-11-18 13:45:02.889430,0.0,1
5,enemy,5,defensive,2022-11-18 13:45:02.922423,2022-11-18 13:46:02.929021,47.0,0
5,enemy,6,aggressive,2022-11-18 13:46:02.969018,2022-11-18 13:47:02.969497,72.0,0
5,enemy,7,aimer,2022-11-18 13:47:03.001496,2022-11-18 13:47:28.979569,10.0,1
5,enemy,8,hider,2022-11-18 13:47:29.012559,2022-11-18 13:48:29.030269,0.0,0
5,enemy,9,runner,2022-11-18 13:48:29.061268,2022-11-18 13:48:45.178845,2.0,1
6,enemy,0,defensive,2022-11-18 13:48:45.209816,2022-11-18 13:49:45.210854,37.0,0
6,enemy,1,aggressive,2022-11-18 13:49:45.244851,2022-11-18 13:50:45.248482,40.0,0
6,enemy,2,aimer,2022-11-18 13:50:45.280482,2022-11-18 13:50:59.997217,8.0,1
6,enemy,3,hider,2022-11-18 13:51:00.033215,2022-11-18 13:51:17.664215,9.0,1
6,enemy,4,runner,2022-11-18 13:51:17.695216,2022-11-18 13:51:46.075354,6.0,1
6,enemy,5,defensive,2022-11-18 13:51:46.108348,2022-11-18 13:52:46.112841,46.0,0
6,enemy,6,aggressive,2022-11-18 13:52:46.146840,2022-11-18 13:53:10.382742,17.0,1
6,enemy,7,aimer,2022-11-18 13:53:10.413741,2022-11-18 13:53:47.222693,16.0,1
6,enemy,8,hider,2022-11-18 13:53:47.254693,2022-11-18 13:54:28.239528,18.0,1
6,enemy,9,runner,2022-11-18 13:54:28.270528,2022-11-18 13:54:40.263010,5.0,1
7,enemy,0,defensive,2022-11-18 13:54:40.293012,2022-11-18 13:55:40.303191,49.0,0
7,enemy,1,aggressive,2022-11-18 13:55:40.335192,2022-11-18 13:56:40.349760,42.0,0
7,enemy,2,aimer,2022-11-18 13:56:40.380761,2022-11-18 13:57:10.895499,12.0,1
7,enemy,3,hider,2022-11-18 13:57:10.930450,2022-11-18 13:58:10.942541,0.0,0
7,enemy,4,runner,2022-11-18 13:58:10.974542,2022-11-18 13:58:28.358696,7.0,1
7,enemy,5,defensive,2022-11-18 13:58:28.392697,2022-11-18 13:59:28.403662,56.0,0
7,enemy,6,aggressive,2022-11-18 13:59:28.438663,2022-11-18 14:00:28.444833,40.0,0
7,enemy,7,aimer,2022-11-18 14:00:28.476832,2022-11-18 14:01:19.717477,31.0,1
7,enemy,8,hider,2022-11-18 14:01:19.755469,2022-11-18 14:01:52.887252,10.0,1
7,enemy,9,runner,2022-11-18 14:01:52.920770,2022-11-18 14:02:06.197935,2.0,1
8,enemy,0,defensive,2022-11-18 14:02:06.231904,2022-11-18 14:03:06.242502,41.0,0
8,enemy,1,aggressive,2022-11-18 14:03:06.277502,2022-11-18 14:04:06.285425,41.0,0
8,enemy,2,aimer,2022-11-18 14:04:06.323425,2022-11-18 14:04:32.668408,10.0,1
8,enemy,3,hider,2022-11-18 14:04:32.698407,2022-11-18 14:04:47.498476,12.0,1
8,enemy,4,runner,2022-11-18 14:04:47.530470,2022-11-18 14:04:59.492370,6.0,1
8,enemy,5,defensive,2022-11-18 14:04:59.526370,2022-11-18 14:05:59.535563,41.0,0
8,enemy,6,aggressive,2022-11-18 14:05:59.569564,2022-11-18 14:06:59.576365,57.0,0
8,enemy,7,aimer,2022-11-18 14:06:59.609364,2022-11-18 14:07:23.312700,13.0,1
8,enemy,8,hider,2022-11-18 14:07:23.345700,2022-11-18 14:08:00.052289,10.0,1
8,enemy,9,runner,2022-11-18 14:08:00.086261,2022-11-18 14:08:32.177972,11.0,1
9,enemy,0,defensive,2022-11-18 14:08:32.210965,2022-11-18 14:09:32.221037,41.0,0
9,enemy,1,aggressive,2022-11-18 14:09:32.254037,2022-11-18 14:10:32.255989,54.0,0
9,enemy,2,aimer,2022-11-18 14:10:32.291948,2022-11-18 14:10:48.552560,13.0,1
9,enemy,3,hider,2022-11-18 14:10:48.587551,2022-11-18 14:10:58.575110,2.0,1
9,enemy,4,runner,2022-11-18 14:10:58.607106,2022-11-18 14:11:48.084592,25.0,1
9,enemy,5,defensive,2022-11-18 14:11:48.118542,2022-11-18 14:12:48.126825,34.0,0
9,enemy,6,aggressive,2022-11-18 14:12:48.158817,2022-11-18 14:13:48.163631,54.0,0
9,enemy,7,aimer,2022-11-18 14:13:48.196634,2022-11-18 14:13:58.376265,2.0,1
9,enemy,8,hider,2022-11-18 14:13:58.407263,2022-11-18 14:14:35.939608,0.0,1
9,enemy,9,runner,2022-11-18 14:14:35.969298,2022-11-18 14:15:19.548751,20.0,1
